election_id,district_id,contacted,district_competitiveness,electoral_rules
Portugal 2002,Portugal 2002; District 595,Not Contacted,0.612287040308533,PR
Portugal 2002,Portugal 2002; District 595,Not Contacted,0.612287040308533,PR
Portugal 2002,Portugal 2002; District 595,Not Contacted,0.612287040308533,PR
Portugal 2002,Portugal 2002; District 595,Not Contacted,0.612287040308533,PR
Portugal 2002,Portugal 2002; District 595,Not Contacted,0.612287040308533,PR
Portugal 2002,Portugal 2002; District 595,Not Contacted,0.612287040308533,PR
Portugal 2002,Portugal 2002; District 595,Not Contacted,0.612287040308533,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Not Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 587,Contacted,0.739863454229504,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 597,Not Contacted,0.814370137859208,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 592,Contacted,0.900960732449968,PR
Portugal 2002,Portugal 2002; District 592,Not Contacted,0.900960732449968,PR
Portugal 2002,Portugal 2002; District 592,Not Contacted,0.900960732449968,PR
Portugal 2002,Portugal 2002; District 592,Not Contacted,0.900960732449968,PR
Portugal 2002,Portugal 2002; District 592,Not Contacted,0.900960732449968,PR
Portugal 2002,Portugal 2002; District 592,Not Contacted,0.900960732449968,PR
Portugal 2002,Portugal 2002; District 598,Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Not Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 598,Contacted,0.842996717567707,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 583,Not Contacted,0.631741556962763,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 586,Not Contacted,0.585805042103681,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 584,Not Contacted,0.60033923396866,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 582,Not Contacted,0.724254139032084,PR
Portugal 2002,Portugal 2002; District 582,Contacted,0.724254139032084,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 594,Not Contacted,0.914789626384578,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 596,Not Contacted,0.587414033179229,PR
Portugal 2002,Portugal 2002; District 582,Not Contacted,0.724254139032084,PR
Portugal 2002,Portugal 2002; District 585,Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 582,Contacted,0.724254139032084,PR
Portugal 2002,Portugal 2002; District 588,Not Contacted,0.689274896837507,PR
Portugal 2002,Portugal 2002; District 588,Not Contacted,0.689274896837507,PR
Portugal 2002,Portugal 2002; District 588,Contacted,0.689274896837507,PR
Portugal 2002,Portugal 2002; District 588,Contacted,0.689274896837507,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 585,Not Contacted,0.641247460884711,PR
Portugal 2002,Portugal 2002; District 596,Contacted,0.587414033179229,PR
